Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural,Fuel_Efficiency_kmpl,Consumption_Rate_Lpkm,Fuel_Per_Hour_L,Traffic_Score,Driving_Intensity,AC_Load_Indicator,Remaining_Range_km,Remaining_Time_hr
CAR119,42.61,85,42.5,2425.0,5.3,1,0,212.6,0.36,0.7,28.11,9.288,1,0,0,3.026485788113695,0.3304162219850587,13.26857142857143,0.3,0.3275132275132275,0.11041666666666666,128.95855943152455,3.0343190454476363
CAR029,5.18,20,94.4,1964.0,15.0,1,1,362.9,0.44,2.52,246.67,4.920999999999999,0,0,1,40.0,0.019949730409048527,1.9527777777777775,0.6,0.4313015873015873,0.3125,207.2,2.194915254237288
CAR026,17.58,0,93.9,2208.0,28.0,1,2,409.1,0.11,1.59,145.59,16.097,0,0,1,9.044542461328197,0.1105639123566179,10.123899371069182,1.1,0.31977248677248676,0.5833333333333334,159.0030564701497,1.6933232850921158
CAR149,41.56,20,64.7,2517.0,23.4,1,1,259.3,0.53,4.25,277.18,35.01175,0,1,0,7.916770798374832,0.12631412800346345,8.238058823529412,0.5,0.43596825396825395,0.4875,329.02099438045803,5.085332216081268
CAR195,44.18,0,5.0,2956.0,32.6,1,1,72.3,0.48,1.24,5.46,0.585,1,0,0,9.333333333333334,0.10714285714285714,0.47177419354838707,0.8,0.3277989417989418,0.6791666666666667,412.3466666666667,82.46933333333334
CAR108,28.15,20,42.1,2106.0,30.2,0,1,86.4,0.78,1.28,55.22,8.647,0,1,0,6.386029836937666,0.15659181455994206,6.75546875,0.5,0.46713756613756613,0.0,179.7667399097953,4.269993822085398
CAR032,17.1,10,45.6,3079.0,24.8,1,1,144.9,0.87,0.54,23.63,3.349,1,0,0,7.055837563451776,0.14172661870503597,6.201851851851852,0.8,0.5532857142857143,0.5166666666666667,120.65482233502539,2.6459390862944163
CAR015,35.27,20,31.2,1045.0,20.3,0,0,446.2,0.75,1.82,57.72,9.396,1,0,0,6.1430395913154525,0.1627858627858628,5.162637362637363,0.3,0.3853174603174603,0.0,216.66500638569602,6.94439123031077
CAR079,44.63,20,36.5,2119.0,22.5,1,1,428.8,0.12,4.2,134.8,21.797,1,0,0,6.184337294123045,0.16169881305637981,5.189761904761904,0.8,0.21294179894179896,0.46875,276.0069734367115,7.561834888677028
CAR080,36.79,85,82.4,1410.0,24.1,1,1,446.4,0.12,1.92,140.61,34.9505,0,1,0,4.023118410323172,0.2485634023184695,18.203385416666666,0.5,0.2641798941798942,0.5020833333333333,148.0105263157895,1.7962442514052122
CAR159,25.36,85,28.0,2807.0,35.1,1,1,349.5,0.08,2.44,63.85,22.162,1,0,0,2.881057666275607,0.34709475332811274,9.082786885245902,0.8,0.21514814814814817,0.7312500000000001,73.06362241674938,2.609415086312478
CAR080,32.18,0,44.6,797.0,23.5,1,2,125.6,0.6,2.12,95.5,9.239,0,1,0,10.336616516939062,0.09674345549738221,4.358018867924528,1.0,0.3427671957671958,0.4895833333333333,332.63231951509897,7.458123755943923
CAR161,7.99,10,34.8,1986.0,9.4,0,2,365.2,0.43,3.86,134.7,7.5905,0,1,0,17.745866543705947,0.056351150705270976,1.9664507772020725,1.0,0.31827513227513227,0.0,141.78947368421052,4.074410163339383
CAR188,35.52,10,14.0,2757.0,22.3,0,0,260.9,0.43,4.36,54.55,6.088,1,0,0,8.960249671484888,0.11160403299725023,1.3963302752293578,0.3,0.3164708994708995,0.0,318.26806833114324,22.733433452224517
CAR125,19.15,10,20.6,2714.0,27.7,1,1,87.9,0.44,2.68,53.45,7.487,1,0,0,7.13904100440764,0.14007483629560336,2.7936567164179102,0.8,0.33034920634920634,0.5770833333333333,136.7126352344063,6.636535690990597
CAR176,6.42,20,89.3,2076.0,28.0,0,1,143.7,0.64,2.2,186.53,6.098999999999999,0,1,0,30.583702246269883,0.03269715327293196,2.7722727272727266,0.5,0.5012645502645503,0.0,196.34736842105264,2.1987387281192907
CAR152,29.03,10,76.1,1938.0,34.9,0,0,186.2,0.59,2.41,169.38,15.709,0,1,0,10.782354064548985,0.0927441256346676,6.518257261410787,0.0,0.45173015873015876,0.0,313.011738493857,4.113163449327951
CAR185,11.75,10,65.9,3126.0,30.0,0,2,259.3,0.83,3.26,209.98,11.1625,0,1,0,18.811198208286672,0.05315982474521383,3.424079754601227,1.0,0.5783015873015873,0.0,221.0315789473684,3.3540452040571833
CAR156,44.14,10,60.8,1619.0,33.1,0,1,308.2,0.21,2.25,139.22,16.429,1,0,0,8.474039807657192,0.11800747019106449,7.301777777777777,0.8,0.26746560846560846,0.0,374.04411710998846,6.152041399835337
CAR189,30.13,20,5.0,1711.0,25.7,1,1,76.5,0.42,0.58,2.97,0.472,1,0,0,6.2923728813559325,0.1589225589225589,0.8137931034482758,0.8,0.2462910052910053,0.5354166666666667,189.58919491525424,37.91783898305085
CAR056,29.35,20,64.5,2771.0,23.8,1,2,410.0,0.83,4.17,248.04,27.8825,1,0,0,8.895902447771899,0.11241130462828576,6.686450839328537,1.3,0.5588042328042327,0.49583333333333335,261.09473684210525,4.047980416156671
CAR027,42.06,10,88.5,2147.0,33.2,1,1,108.0,0.08,1.87,151.8,18.576,1,0,0,8.171834625322997,0.12237154150197628,9.933689839572192,0.8,0.2957566137566137,0.6916666666666668,343.7073643410853,3.8836990321026583
CAR105,16.39,20,32.0,2593.0,37.4,1,0,132.1,0.46,3.59,120.03,15.5705,1,0,0,7.708808323432132,0.1297217362326085,4.337186629526462,0.3,0.3531058201058201,0.7791666666666667,126.34736842105265,3.9483552631578953
CAR176,19.55,0,50.0,2736.0,38.4,0,0,292.4,0.5,2.98,91.94,7.508,0,1,0,12.245604688332445,0.08166195344790081,2.5194630872483224,0.0,0.4080634920634921,0.0,239.4015716568993,4.788031433137986
CAR179,35.64,0,79.8,999.0,31.1,0,0,191.2,0.31,4.34,302.16,20.571,1,0,0,14.688639346653055,0.06807982525814138,4.739861751152074,0.3,0.31016402116402114,0.0,523.5031063147148,6.560189302189409
CAR130,10.45,0,38.9,2534.0,15.3,0,1,380.4,0.12,3.55,132.36,9.927499999999998,0,1,0,13.332661798035764,0.07500377757630702,2.7964788732394363,0.5,0.23714814814814814,0.0,139.3263157894737,3.581653362197268
CAR132,20.5,20,68.4,2145.0,18.7,1,2,436.3,0.22,2.81,195.35,19.475,0,1,0,10.030808729139922,0.09969285897107756,6.930604982206406,1.0,0.3102910052910053,0.38958333333333334,205.6315789473684,3.006309633733456
CAR105,34.39,0,19.5,1903.0,34.8,0,2,269.6,0.38,1.88,35.83,3.801,1,0,0,9.426466719284399,0.10608428691041027,2.021808510638298,1.3,0.26747089947089947,0.0,324.17619047619047,16.624420024420026
CAR193,44.09,10,31.0,2208.0,25.3,0,1,276.7,0.34,2.33,64.84,6.632,0,1,0,9.77683956574186,0.10228254164096236,2.8463519313304717,0.5,0.2884761904761905,0.0,431.06085645355864,13.90518891785673
CAR087,8.92,0,88.6,1231.0,31.4,0,1,163.3,0.06,1.36,119.02,8.474,1,0,0,14.045315081425537,0.0711981179633675,6.230882352941176,0.8,0.2449153439153439,0.0,125.28421052631579,1.4140430081976951
CAR163,5.11,20,37.1,1957.0,17.1,1,0,97.0,0.53,2.82,108.76,4.8545,1,0,0,22.403955093212485,0.044634976094152255,1.72145390070922,0.3,0.3581904761904762,0.35625,114.4842105263158,3.0858277769896443
CAR027,15.38,10,43.0,1732.0,27.3,1,2,393.2,0.47,1.75,75.78,11.277,0,0,1,6.719872306464485,0.14881235154394298,6.444,1.1,0.33617989417989413,0.56875,103.35163607342379,2.4035264203121813
CAR094,19.28,10,56.9,2693.0,28.3,0,0,237.1,0.13,1.44,72.59,7.381,0,1,0,9.834710743801653,0.10168067226890756,5.125694444444445,0.0,0.2817566137566138,0.0,189.61322314049588,3.3323940797978184
CAR147,29.62,10,65.9,2175.0,39.7,1,1,375.4,0.39,3.89,254.01,28.139,1,0,0,9.026973239987207,0.11077910318491398,7.233676092544987,0.8,0.37005291005291,0.8270833333333334,267.37894736842105,4.057343662646753
CAR084,27.53,0,55.6,2124.0,25.5,1,1,409.8,0.1,0.75,35.64,3.304,1,0,0,10.786924939467314,0.09270482603815937,4.405333333333333,0.8,0.24114285714285713,0.53125,296.96404358353516,5.341079920567179
CAR076,12.48,0,72.2,2208.0,27.4,1,2,257.6,0.62,1.71,124.02,11.856,1,0,0,10.460526315789474,0.09559748427672957,6.933333333333334,1.3,0.4684761904761905,0.5708333333333333,130.54736842105265,1.8081352966904798
CAR196,22.34,0,25.4,3126.0,31.6,1,1,267.5,0.24,3.57,88.27,7.466,0,1,0,11.82293061880525,0.08458139798345984,2.0913165266106444,0.5,0.2847830687830688,0.6583333333333333,264.1242700241093,10.3985933080358
CAR116,29.13,20,35.8,2160.0,16.2,1,2,395.4,0.26,0.56,18.57,2.853,0,0,1,6.5089379600420605,0.15363489499192245,5.094642857142857,1.1,0.26544973544973544,0.33749999999999997,189.6053627760252,5.296239183687855
CAR052,38.84,20,34.2,2068.0,17.9,1,0,197.3,0.75,4.27,147.56,22.358,1,0,0,6.599874765184722,0.1515180265654649,5.236065573770492,0.3,0.4395873015873015,0.3729166666666666,256.33913587977463,7.4952963707536435
CAR163,9.37,10,38.4,3415.0,17.4,0,0,411.5,0.9,2.02,79.58,8.901499999999999,0,1,0,8.940066280963883,0.11185599396833373,4.406683168316831,0.0,0.5670634920634922,0.0,83.76842105263158,2.1814692982456143
CAR018,20.32,10,38.1,1939.0,30.5,1,1,397.1,0.33,1.51,50.17,6.497,1,0,0,7.722025550253964,0.12949970101654373,4.3026490066225165,0.8,0.28511111111111115,0.6354166666666666,156.91155918116056,4.1184136268021145
CAR128,13.45,0,41.4,2281.0,16.3,1,1,360.7,0.2,0.61,22.97,2.253,1,0,0,10.195295162006213,0.0980844579886809,3.69344262295082,0.8,0.25935978835978835,0.33958333333333335,137.12671992898356,3.312239611811197
CAR055,43.47,10,63.8,1647.0,20.2,0,2,443.5,0.82,1.43,90.44,13.954,1,0,0,6.481295685824852,0.15429013710747458,9.758041958041959,1.3,0.5002804232804232,0.0,281.7419234628063,4.4160176091348955
CAR131,44.03,0,70.5,2906.0,31.0,1,1,259.3,0.65,0.53,31.85,3.337,0,0,1,9.54450104884627,0.1047723704866562,6.296226415094339,0.6,0.5096772486772486,0.6458333333333334,420.2443811807013,5.960913208236898
CAR014,14.24,0,56.4,3161.0,23.2,1,1,194.7,0.36,3.19,181.64,13.528,1,0,0,13.42696629213483,0.07447698744769875,4.2407523510971785,0.8,0.3883015873015873,0.48333333333333334,191.2,3.3900709219858154
CAR155,42.63,20,17.4,2105.0,22.6,1,2,223.4,0.77,3.43,61.41,10.411,0,1,0,5.898568821438863,0.16953264940563426,3.035276967930029,1.0,0.41764550264550265,0.4708333333333334,251.45598885793873,14.451493612525216
CAR080,44.32,20,20.7,7000.0,27.7,0,2,178.1,0.69,2.96,58.12,10.669,1,0,0,5.447558346611678,0.18356847900894702,3.604391891891892,1.3,0.6272222222222222,0.0,241.43578592182956,11.663564537286453
CAR114,38.82,20,70.3,1357.0,26.8,1,2,178.7,0.14,3.98,275.05,35.01175,0,0,1,7.855934079273387,0.127292310489002,8.796922110552764,1.1,0.24665608465608466,0.5583333333333333,304.9673609573929,4.338084793135034
CAR082,24.62,20,59.2,2916.0,20.4,1,2,176.4,0.36,2.82,172.48,23.389,0,1,0,7.374406772414383,0.1356041280148423,8.293971631205673,1.0,0.38182010582010584,0.425,181.55789473684212,3.066856330014225
CAR074,17.54,10,18.1,2295.0,20.8,0,1,322.3,0.76,1.04,18.21,2.626,1,0,0,6.934501142421935,0.14420647995606808,2.525,0.8,0.4242857142857143,0.0,121.63115003808073,6.71995304077794
CAR149,40.24,10,27.6,1802.0,32.9,1,0,416.5,0.73,0.31,8.85,1.113,0,0,1,7.951482479784366,0.1257627118644068,3.5903225806451613,0.1,0.40729100529100526,0.6854166666666667,319.9676549865229,11.59303097777257
CAR066,44.22,10,47.8,1849.0,24.0,1,2,375.6,0.77,0.28,13.16,1.806,0,1,0,7.286821705426356,0.1372340425531915,6.449999999999999,1.0,0.46175132275132275,0.5,322.2232558139535,6.7410722973630435
CAR118,8.78,85,61.3,2258.0,32.1,1,0,125.9,0.38,0.85,53.66,8.341,1,0,0,6.433281381129361,0.15544166977264257,9.812941176470588,0.3,0.36178306878306876,0.6687500000000001,56.484210526315785,0.9214389971666523
CAR197,38.91,10,57.8,2100.0,26.9,0,0,221.3,0.5,3.62,198.08,22.928,1,0,0,8.639218422889044,0.11575121163166398,6.333701657458564,0.3,0.39222222222222225,0.0,336.15198883461267,5.815778353540011
CAR077,26.71,0,34.7,2598.0,27.3,1,2,279.2,0.71,1.83,63.8,8.877,1,0,0,7.187112763320941,0.13913793103448277,4.850819672131148,1.3,0.45093650793650797,0.56875,191.96778190830233,5.532212735109577
CAR116,32.28,10,83.6,2357.0,34.7,1,0,110.1,0.64,2.45,178.81,20.858,0,0,1,8.57272988781283,0.11664895699345675,8.513469387755102,0.1,0.504089947089947,0.7229166666666668,276.72772077859815,3.310140200700935
CAR015,6.49,10,51.7,2151.0,22.5,1,2,271.4,0.77,2.78,136.83,6.1655,0,1,0,22.192847295434273,0.04505956296133888,2.2178057553956836,1.0,0.48335449735449726,0.46875,144.03157894736844,2.785910617937494
CAR084,25.45,20,51.7,1876.0,23.0,0,0,278.7,0.64,4.45,198.58,24.1775,0,1,0,8.213421569641197,0.12175193876523314,5.43314606741573,0.0,0.4221111111111111,0.0,209.03157894736844,4.043164002850453
CAR056,28.49,20,67.9,2789.0,25.7,0,1,347.6,0.2,4.38,292.55,27.0655,1,0,0,10.808963440542389,0.09251580926337379,6.179337899543379,0.8,0.3326243386243386,0.0,307.94736842105266,4.535307340516239
CAR125,12.46,10,34.2,2968.0,30.5,0,2,162.3,0.39,3.83,134.69,11.837,1,0,0,11.378727718171834,0.08788328754918702,3.0906005221932116,1.3,0.3491111111111111,0.0,141.77894736842106,4.145583256386581
CAR057,10.79,10,42.4,1607.0,15.1,0,0,188.6,0.15,3.53,145.72,10.2505,1,0,0,14.215891907711818,0.07034381004666485,2.903824362606233,0.3,0.2105978835978836,0.0,153.38947368421051,3.6176762661370407
CAR093,2.45,0,24.9,1314.0,34.8,0,1,259.0,0.42,3.44,82.56,2.3275,0,1,0,35.471535982814174,0.028191618217054265,0.6765988372093024,0.5,0.2642380952380952,0.0,86.90526315789474,3.4901712111604315
CAR046,33.93,10,68.9,1798.0,24.9,1,2,75.2,0.47,3.93,252.78,32.2335,1,0,0,7.84215179859463,0.12751602183717065,8.201908396946564,1.3,0.3872857142857143,0.5187499999999999,266.0842105263158,3.861889847987167
CAR083,25.9,10,33.1,1541.0,21.9,1,1,250.8,0.54,1.0,34.48,5.175,1,0,0,6.66280193236715,0.15008700696055685,5.175,0.8,0.3346772486772487,0.45625,172.56657004830916,5.21349154224499
CAR111,27.66,20,90.2,1974.0,38.3,0,2,149.7,0.4,2.19,169.39,26.277,1,0,0,6.446321878448833,0.15512722120550212,11.998630136986302,1.3,0.40918518518518526,0.0,178.30526315789473,1.976776753413467
CAR099,12.4,10,69.8,2215.0,9.1,0,1,415.5,0.45,2.36,162.33,11.78,1,0,0,13.780135823429543,0.07256822522023039,4.991525423728813,0.8,0.4014021164021164,0.0,170.87368421052633,2.4480470517267383
CAR176,14.51,20,11.0,2387.0,26.8,1,1,132.9,0.49,2.13,23.89,3.885,0,0,1,6.14929214929215,0.1626203432398493,1.823943661971831,0.6,0.31551851851851853,0.5583333333333333,89.2262290862291,8.111475371475372
CAR181,34.35,85,33.5,2687.0,22.8,0,1,98.2,0.66,2.52,81.75,26.323,0,1,0,3.105649052159708,0.3219938837920489,10.445634920634921,0.5,0.43443386243386245,0.0,106.67904494168599,3.1844491027368953
CAR104,37.82,10,39.0,2398.0,33.4,1,2,116.6,0.4,0.72,24.29,2.972,0,1,0,8.172947510094213,0.12235487855084397,4.127777777777778,1.0,0.33456084656084656,0.6958333333333333,309.1008748317631,7.925663457224696
CAR034,5.23,10,34.9,2460.0,29.8,1,2,127.9,0.11,2.55,87.37,4.968500000000001,0,0,1,17.58478414008252,0.05686734577085956,1.9484313725490199,1.1,0.22251322751322752,0.6208333333333333,91.96842105263158,2.6351983109636556
CAR192,21.79,10,33.6,1862.0,20.6,0,1,151.4,0.88,1.45,48.64,7.076,1,0,0,6.873940079140758,0.1454769736842105,4.88,0.8,0.4768148148148148,0.0,149.78315432447712,4.457831973942771
CAR096,29.66,20,47.8,2787.0,33.8,0,2,286.5,0.61,4.25,198.79,28.177,1,0,0,7.055044894772331,0.14174254238140752,6.629882352941176,1.3,0.44715873015873014,0.0,209.25263157894736,4.3776701167143806
CAR105,34.13,20,39.8,1897.0,32.5,1,2,241.3,0.71,2.75,100.21,19.417,1,0,0,5.160941443065354,0.19376309749526,7.060727272727274,1.3,0.42700000000000005,0.6770833333333334,176.14293145182057,4.425701795271874
CAR080,22.98,20,41.9,2310.0,35.7,0,0,349.7,0.57,3.67,141.79,20.819,1,0,0,6.8106056967193425,0.14682981874603288,5.67275204359673,0.3,0.3987037037037037,0.0,156.5077189106105,3.7352677544298447
CAR032,29.47,20,35.0,2314.0,16.3,1,2,153.4,0.15,3.66,128.13,21.843,1,0,0,5.865952479055075,0.17047529852493562,5.968032786885246,1.3,0.23056084656084655,0.33958333333333335,172.86961955775305,4.939131987364373
CAR153,10.99,20,61.7,2122.0,30.5,0,1,242.3,0.36,3.12,168.3,10.4405,0,1,0,16.11991762846607,0.06203505644682115,3.3463141025641026,0.5,0.34864021164021164,0.0,177.1578947368421,2.87127868293099
CAR087,30.75,0,46.4,2451.0,29.7,0,0,328.3,0.57,1.43,66.87,6.375,1,0,0,10.489411764705883,0.09533423059668011,4.458041958041958,0.3,0.41375132275132276,0.0,322.5494117647059,6.951495943204868
CAR200,35.74,0,19.8,2415.0,32.0,0,1,130.8,0.46,2.36,40.3,4.14,1,0,0,9.734299516908212,0.10272952853598015,1.7542372881355932,0.8,0.322037037037037,0.0,347.90386473429953,17.570902259308056
CAR172,16.55,0,34.3,1227.0,41.2,1,2,378.3,0.62,0.7,21.13,2.575,0,0,1,8.205825242718445,0.12186464742072883,3.6785714285714293,1.1,0.3515767195767196,0.8583333333333334,135.80640776699028,3.959370488833536
CAR194,36.43,85,40.9,2004.0,27.7,0,1,83.3,0.57,0.98,36.07,11.683,0,0,1,3.0873919370024825,0.32389797615747157,11.92142857142857,0.6,0.3822804232804233,0.0,112.47368826500043,2.7499679282396197
CAR062,36.56,85,11.9,2278.0,30.5,0,1,292.7,0.66,2.78,28.13,9.294,0,1,0,3.0266838820744564,0.3303945965161749,3.3431654676258997,0.5,0.374957671957672,0.0,110.65556272864214,9.298786783919507
CAR069,11.04,85,62.9,2943.0,42.6,0,0,152.3,0.29,3.44,207.39,10.488,1,0,0,19.774027459954233,0.05057138724142919,3.0488372093023255,0.3,0.364031746031746,0.0,218.30526315789473,3.470671910300393
CAR166,28.31,0,24.7,2470.0,23.7,1,2,374.2,0.37,0.23,5.06,0.65,1,0,0,7.784615384615384,0.12845849802371542,2.8260869565217392,1.3,0.3003968253968254,0.49374999999999997,220.3824615384615,8.922366863905324
CAR190,8.57,10,39.3,2710.0,41.0,0,2,239.9,0.66,2.19,84.04,8.1415,1,0,0,10.322422158078979,0.09687648738695859,3.7175799086757997,1.3,0.4462698412698412,0.0,88.46315789473685,2.2509709387973755
CAR103,18.05,20,59.2,2117.0,19.5,1,2,259.3,0.13,1.54,81.06,13.976,1,0,0,5.799942759015455,0.17241549469528744,9.075324675324676,1.3,0.25858730158730164,0.40625,104.68896680022895,1.7683947094633268
CAR074,17.14,10,62.2,1404.0,27.85,1,0,405.5,0.06,2.0,126.26,15.336,1,0,0,8.232916014606156,0.12146364644384602,7.668,0.3,0.20426455026455026,0.5802083333333333,141.11218049034952,2.268684573799831
CAR061,9.55,20,49.6,2106.0,23.3,1,0,228.3,0.38,1.12,48.35,7.433,1,0,0,6.504775998923719,0.15373319544984487,6.636607142857142,0.3,0.33287830687830694,0.48541666666666666,62.120610789721525,1.2524316691476114
CAR086,33.69,0,87.2,2453.0,27.1,0,0,233.6,0.59,3.0,261.13,16.298,0,1,0,16.02221131427169,0.06241335733159728,5.432666666666666,0.0,0.49680952380952387,0.0,539.7882991778132,6.19023278873639
CAR036,26.05,20,69.2,1569.0,27.85,0,0,329.8,0.47,1.27,87.24,12.248,1,0,0,7.122795558458524,0.14039431453461715,9.644094488188976,0.3,0.3769365079365079,0.0,185.54882429784456,2.681341391587349
CAR052,12.45,20,22.1,2208.0,30.8,1,0,259.3,0.86,2.42,49.12,8.381,1,0,0,5.860875790478462,0.1706229641693811,3.463223140495868,0.3,0.4645873015873016,0.6416666666666667,72.96790359145685,3.301715094636056
CAR164,5.01,10,68.9,1428.0,34.4,1,1,259.3,0.68,1.13,75.8,4.759499999999999,0,0,1,15.92604265153903,0.06279023746701846,4.211946902654867,0.6,0.4474444444444445,0.7166666666666667,79.78947368421053,1.1580475135589336
CAR152,11.26,10,68.0,2238.0,38.1,0,1,188.8,0.54,0.39,23.1,3.013,0,0,1,7.666777298373715,0.13043290043290043,7.725641025641025,0.6,0.4324973544973545,0.0,86.32791237968803,1.2695281232307063
CAR033,2.41,10,30.9,1677.0,17.3,0,1,291.1,0.51,1.09,32.46,2.2895,1,0,0,14.177768071631363,0.07053296364756623,2.10045871559633,0.8,0.32596825396825396,0.0,34.16842105263159,1.1057741440981097
CAR147,40.73,10,92.9,2304.0,37.6,0,2,376.9,0.45,1.41,116.89,15.968,0,1,0,7.320265531062124,0.13660706647275217,11.324822695035461,1.0,0.44841798941798944,0.0,298.1544150801603,3.2094124335862246
CAR200,6.23,10,35.8,3041.0,22.5,0,1,252.0,0.21,0.42,13.2,1.767,1,0,0,7.470288624787776,0.13386363636363635,4.207142857142857,0.8,0.2888835978835979,0.0,46.53989813242785,1.299997154537091
CAR191,22.34,10,38.8,3250.0,35.4,0,1,190.7,0.76,0.91,30.29,4.582,1,0,0,6.610650371017023,0.1512710465500165,5.035164835164835,0.8,0.5080952380952382,0.0,147.68192928852028,3.8062352909412445
CAR139,17.96,85,51.1,1949.0,27.85,1,1,275.6,0.78,0.61,32.33,11.208,0,0,1,2.884546752319771,0.34667491493968455,18.37377049180328,0.6,0.4763280423280423,0.5802083333333333,51.80645967166309,1.0138250424982993
CAR175,35.8,0,80.7,3661.0,29.3,1,1,406.7,0.27,0.23,16.18,1.736,1,0,0,9.320276497695852,0.1072929542645241,7.547826086956522,0.8,0.42377777777777775,0.6104166666666667,333.66589861751146,4.1346455838601175
CAR039,29.37,20,25.2,2266.0,27.85,1,2,364.0,0.46,3.68,95.57,16.811,0,0,1,5.68496817559931,0.17590247985769594,4.56820652173913,1.1,0.3249417989417989,0.5802083333333333,166.96751531735174,6.625695052275863
CAR051,6.92,20,49.7,1440.0,39.5,0,0,383.6,0.3,2.73,138.94,6.574,1,0,0,21.13477334955887,0.04731538793723909,2.408058608058608,0.3,0.27171957671957675,0.0,146.2526315789474,2.9427088848882774
CAR002,14.14,10,41.1,1467.0,30.7,1,0,129.7,0.09,1.86,65.59,7.245,1,0,0,9.053140096618359,0.11045891141942368,3.8951612903225805,0.3,0.1793015873015873,0.6395833333333333,128.0114009661836,3.114632626914443
CAR167,36.85,20,53.3,2502.0,31.4,1,0,153.1,0.74,3.08,150.39,24.739,1,0,0,6.079065443227292,0.16449896934636613,8.032142857142857,0.3,0.49192063492063487,0.6541666666666667,224.01356158292572,4.20288108035508
CAR068,31.37,10,54.8,1808.0,22.4,1,2,83.0,0.33,2.89,137.83,19.735,1,0,0,6.984038510260959,0.14318363201044765,6.828719723183391,1.3,0.3097989417989418,0.4666666666666666,219.0892880668863,3.99797970924975
CAR122,18.4,0,38.5,982.0,12.8,0,2,204.8,0.79,1.72,57.53,5.267,0,1,0,10.922726409720903,0.09155223361724318,3.0622093023255816,1.0,0.41065079365079366,0.0,200.9781659388646,5.220212102308172
CAR010,12.42,10,64.5,2479.0,31.6,0,0,396.9,0.25,0.36,22.53,2.596,1,0,0,8.67873651771957,0.11522414558366623,7.211111111111111,0.3,0.33008465608465604,0.0,107.78990755007705,1.6711613573655355
CAR014,27.65,10,112.9,1845.0,26.7,1,2,272.2,0.87,0.66,76.71,13.17,1,0,0,5.824601366742597,0.1716855690262026,19.954545454545453,1.3,0.6191534391534391,0.55625,161.05022779043279,1.4264856314475889
CAR069,11.55,20,22.7,2344.0,37.2,1,1,308.0,0.22,3.76,83.01,10.9725,1,0,0,7.565276828434723,0.1321828695337911,2.9182180851063833,0.8,0.23513756613756612,0.775,87.37894736842107,3.8492928356132627
CAR065,13.92,0,69.0,2562.0,28.9,0,2,136.9,0.07,1.06,69.0,6.784,0,0,1,10.170990566037736,0.09831884057971015,6.3999999999999995,1.1,0.27570370370370373,0.0,141.58018867924528,2.05188679245283
