Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Road_Type,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L
CAR196,14.43,0,55.1,2163.0,5.8,0,2,City,301.0,0.72,2.48,141.33,13.708499999999999
CAR023,16.11,10,58.6,11727.824296905279,35.3,0,0,City,438.9,0.53,3.79,202.83,15.304499999999999
CAR191,42.63,0,49.7,1800.0,19.6,1,2,Rural,177.4,0.17,3.82,181.03,18.169
CAR108,9.65,20,,2222.0,35.0,1,0,City,360.4,0.65,2.04,81.41,9.1675
CAR156,17.8,85,64.3,1076.0,34.9,1,0,City,247.6,0.68,2.12,125.43,16.91
CAR161,27.85,10,41.5,3021.0,20.4,1,0,Rural,,0.89,3.16,127.9,16.227
CAR133,8.82,20,49.1,2157.0,39.9,1,0,City,281.8,0.83,3.84,180.72,8.379
CAR026,25.09,20,40.3,3046.0,30.2,1,1,Highway,357.0,0.29,3.2,128.46,18.288
CAR106,9.63,20,262.74653602695287,2722.0,26.0,0,1,Highway,351.6,0.87,1.29,71.2,9.1485
CAR142,44.25,20,47.4,2522.0,21.7,1,2,Highway,139.0,0.11,0.4,16.66,2.432
CAR100,43.03,10,52.2,1702.0,,1,2,City,215.7,0.88,4.38,197.68,30.167
CAR179,39.86,10,65.7,1798.0,29.3,0,1,Rural,151.2,0.35,1.74,114.29,12.065
CAR149,12.46,0,55.4,2193.0,18.9,0,0,City,293.6,0.56,0.62,35.45,3.303
CAR164,22.49,10,32.3,2435.0,39.3,1,1,Rural,323.4,0.19,0.7,20.99,2.737
CAR113,23.08,85,64.4,2381.0,34.0,0,1,Highway,102.8,0.58,1.5,98.59,21.926
CAR042,42.89,20,74.4,1339.0,19.3,1,1,Highway,128.7,0.4,3.96,274.18,40.516
CAR095,26.73,10,59.4,2337.0,35.5,1,0,Highway,305.5,0.35,2.14,126.11,14.42
CAR136,44.16,85,50.0,1958.0,24.1,1,1,Rural,437.2,0.75,3.57,178.8,41.952
CAR054,13.03,10,23.8,1944.0,28.0,0,0,City,73.0,0.2,3.06,65.66,6.836
CAR194,22.97,0,43.3,1535.0,26.0,1,1,City,77.0,0.73,2.57,116.5,11.98
CAR149,5.47,10,41.4,2503.0,18.4,1,1,City,206.9,0.42,0.94,39.71,5.1964999999999995
CAR141,13.01,10,41.8,2377.0,35.8,0,0,,138.4,0.35,1.43,52.74,5.839
CAR168,15.87,20,52.0,3107.0,21.2,1,1,Highway,329.5,0.87,0.22,10.82,1.836
CAR048,11.65,10,48.3,2144.0,22.4,0,2,City,131.0,0.9,2.57,109.98,11.067499999999999
CAR100,42.39,20,59.2,3100.0,35.5,1,2,City,436.9,0.21,1.89,111.81,19.887
CAR119,13.65,0,68.3,2129.0,15.0,0,2,City,427.9,0.81,3.95,269.84,12.9675
CAR020,8.4,10,51.6,1050.0,32.1,1,1,City,219.2,0.53,3.82,183.74,7.9799999999999995
CAR062,9.92,85,60.4,2273.0,31.0,0,2,City,,0.85,3.78,234.48,9.424
CAR131,16.56,10,63.3,2731.0,22.6,0,1,Highway,273.8,0.56,0.96,61.16,6.312
CAR178,3.48,10,70.9,3132.0,32.9,0,1,Rural,397.8,0.1,1.25,78.73,3.306
CAR033,41.62,0,76.8,3107.0,35.0,1,1,,146.1,0.07,3.57,234.98,22.791
CAR195,17.62,10,65.9,3178.0,38.9,1,1,City,359.1,0.36,0.82,55.33,8.793
CAR022,34.77,0,42.5,2006.0,27.9,1,1,Highway,,0.79,3.48,140.21,14.17
CAR114,33.53,10,56.7,2363.0,24.0,0,2,Rural,259.7,0.2,4.25,220.24,28.192
CAR131,35.98,20,9.9,2369.0,22.7,0,1,City,111.9,0.21,2.16,21.95,3.222
CAR128,37.8,0,48.0,1931.0,29.2,1,1,City,293.1,0.66,0.91,43.13,4.927
CAR183,11.17,20,61.7,2358.0,19.0,0,2,Rural,318.5,0.25,0.99,57.93,8.93
CAR145,34.51,20,27.7,2362.0,32.4,1,0,City,278.3,0.41,2.97,79.51,11.685
CAR176,27.98,0,57.4,2673.0,15.4,0,2,City,243.8,0.55,4.02,236.57,26.581
CAR148,9.57,10,47.4,2618.0,41.1,1,1,Highway,200.8,0.4,0.41,18.93,2.53
CAR123,39.44,10,86.5,1944.0,32.2,0,2,,215.0,0.82,2.19,190.11,24.304
CAR142,36.26,20,47.0,2476.0,32.0,0,2,City,87.1,0.54,4.05,170.98,29.931
CAR077,42.26,20,45.3,2107.0,38.7,1,1,Rural,125.2,0.6,1.71,74.41,12.518
CAR099,5.43,85,67.6,1073.0,42.1,0,0,City,187.6,0.77,3.99,273.98,5.158499999999999
CAR108,19.11,10,61.7,2721.0,29.8,0,2,Rural,76.8,0.37,0.93,52.99,6.727
CAR064,41.83,10,66.1,1632.0,26.6,0,2,Rural,427.8,0.17,0.31,19.61,2.37
CAR097,38.2,20,61.3,2458.0,23.9,1,0,City,71.6,0.23,3.55,202.14,32.028
CAR188,7.16,20,49.6,1326.0,17.8,1,1,Rural,233.3,0.12,2.37,120.77,6.802
CAR144,5.14,20,60.8,3148.0,28.2,1,0,Highway,128.4,0.23,3.25,176.05,4.882999999999999
CAR128,15.5,10,37.6,1974.0,39.6,1,1,Rural,93.3,0.45,1.98,75.28,9.025
CAR032,6.99,10,51.7,1592.0,,0,2,City,238.4,0.85,3.94,175.08,6.6405
CAR120,5.54,20,55.0,1915.0,22.6,1,0,City,317.5,0.66,1.82,101.17,5.263
CAR038,42.5,10,89.1,2153.0,27.8,1,1,Highway,116.6,0.89,4.37,406.29,40.375
CAR161,24.38,10,58.3,2247.0,,0,0,Highway,394.1,0.81,3.74,216.41,23.160999999999998
CAR149,29.1,20,68.7,2864.0,11.7,0,0,Highway,182.8,0.56,2.39,166.46,24.998
CAR075,38.15,0,74.3,2306.0,36.2,1,1,City,154.9,0.33,0.62,47.93,4.863
CAR122,23.45,20,62.1,2789.0,27.9,0,1,Rural,257.8,0.17,0.89,51.19,7.323
CAR169,40.22,10,74.6,1546.0,11.5,1,1,Rural,315.4,0.1,3.32,222.06,26.09
CAR197,13.17,10,11.4,2361.0,,1,1,City,178.0,0.42,2.68,30.09,4.131
CAR158,20.94,10,28.9,1696.0,24.8,1,2,,308.5,0.09,2.4,70.31,9.977
CAR066,2.42,0,36.8,2130.0,30.6,1,1,City,255.4,0.74,2.95,98.48,2.299
CAR131,25.48,85,72.6,1317.0,28.3,1,2,Highway,372.0,0.21,2.86,217.77,24.206
CAR047,13.51,0,55.6,2425.0,30.7,0,2,rural,197.7,0.08,3.83,204.6,12.834499999999998
CAR059,23.38,10,82.3,2415.0,18.2,0,0,City,88.4,0.33,1.42,113.93,12.965
CAR103,13.85,20,37.5,2249.0,23.0,0,0,Rural,431.1,0.57,1.97,64.0,9.102
CAR200,30.56,20,,1862.0,39.4,1,0,Highway,299.6,0.22,1.77,101.63,14.239
CAR039,41.8,20,53.1,2766.0,30.1,1,2,Rural,238.3,0.71,0.76,36.53,6.726
CAR169,5.44,0,45.4,2972.0,25.6,0,1,City,440.5,0.42,3.91,168.96,5.168
CAR148,34.71,0,70.6,1903.0,35.1,0,1,Highway,139.6,0.35,1.2,84.23,6.548
CAR019,35.83,0,65.5,2176.0,26.4,0,1,Highway,356.9,0.79,3.29,217.38,22.056
CAR109,39.91,20,47.1,3406.0,16.5,0,1,Highway,420.3,0.47,2.83,122.18,18.89
CAR023,19.73,20,85.0,2854.0,18.6,1,1,Rural,82.0,0.24,1.7,133.47,18.7435
CAR122,24.44,10,25.0,2141.0,,0,1,Rural,366.2,0.15,3.12,80.87,8.766
CAR001,20.03,10,24.5,1531.0,36.8,0,2,City,,0.41,1.48,30.84,4.213
CAR150,15.52,20,32.0,2452.0,25.2,1,0,City,256.1,0.76,1.24,38.46,6.3
CAR154,43.03,10,27.5,3024.0,37.3,1,2,Highway,156.6,0.85,3.91,111.49,15.407
CAR179,18.06,0,73.1,1414.0,32.3,1,1,Highway,170.9,0.47,0.88,63.26,5.411
CAR115,18.02,20,34.6,2809.0,16.8,0,2,Rural,280.8,0.77,0.84,30.01,5.2
CAR027,30.38,20,12.5,2352.0,26.9,1,1,Highway,319.7,0.57,1.62,20.27,2.998
CAR074,10.43,20,33.0,1036.0,28.5,1,2,City,237.6,0.15,2.22,72.62,9.9085
CAR106,12.54,10,38.1,2344.0,22.8,1,0,Highway,348.1,0.75,4.41,164.73,11.912999999999998
CAR123,22.92,10,34.4,2522.0,31.0,1,1,City,280.3,0.14,2.32,82.99,12.292
CAR035,4.98,20,73.2,1151.0,37.4,1,1,City,169.4,0.58,2.87,198.34,4.731
CAR178,32.47,0,38.9,1820.0,31.9,1,0,Rural,425.2,0.21,1.41,49.12,4.085
CAR057,41.23,0,59.3,1761.0,28.4,0,0,City,187.8,0.45,1.0,51.44,5.235
CAR061,5.67,85,40.3,2564.0,23.6,1,1,Rural,79.4,0.37,1.15,43.09,5.3865
CAR082,34.44,10,37.2,2124.0,36.9,0,2,Highway,206.9,0.37,3.11,120.48,15.497
CAR077,8.17,10,47.6,1491.0,28.3,1,2,City,423.6,0.63,4.11,202.36,7.7615
CAR048,2.25,85,43.5,2202.0,14.4,0,1,,133.2,0.81,3.37,130.97,2.1374999999999997
CAR142,24.91,20,53.5,1742.0,25.3,0,2,City,135.2,0.65,0.34,16.36,3.06
CAR161,33.32,85,5.0,1511.0,10.1,0,0,Highway,,0.72,4.04,18.11,5.535
CAR094,29.63,20,28.9,2012.0,39.9,0,0,City,285.2,0.54,2.55,72.92,12.033
CAR156,3.62,20,67.1,3754.0,,0,1,City,138.3,0.84,2.89,170.55,3.439
CAR119,41.76,20,89.0,1848.0,29.5,1,2,City,,0.86,2.2,168.08,32.649
CAR050,34.02,10,65.1,1709.0,26.6,0,2,Highway,151.1,0.4,2.15,138.51,15.916
CAR143,41.19,20,61.5,2302.0,,0,2,City,176.1,0.83,2.3,130.23,24.451
CAR136,31.92,85,,2057.0,26.1,1,2,Highway,361.5,0.47,3.38,85.14,29.057
CAR114,21.54,20,34.3,2282.0,27.0,1,2,City,164.1,0.71,0.44,14.02,2.569
CAR014,6.83,10,48.2,2572.0,25.6,0,1,Highway,194.9,0.68,2.67,132.49,6.4885
CAR019,26.51,10,107.9,2376.0,46.1,0,2,Highway,142.4,0.66,2.73,270.06,25.1845
CAR113,26.59,10,69.0,1839.0,31.3,1,1,City,315.6,0.69,2.52,180.08,25.139
CAR175,5.85,20,29.5,2690.0,32.6,0,2,Highway,194.1,0.61,4.24,118.78,5.557499999999999
CAR047,12.27,20,53.6,2463.0,24.3,0,0,Highway,393.2,0.68,4.34,229.0,11.6565
CAR050,11.93,10,50.7,2338.0,16.9,1,1,City,214.5,0.05,0.61,31.43,4.554
CAR014,4.16,85,78.5,2171.0,32.5,1,2,City,242.3,0.74,1.96,154.04,3.952
CAR183,6.22,10,57.5,1243.0,28.8,1,0,Highway,409.9,0.47,0.24,12.19,1.251
CAR141,29.8,20,56.1,2664.0,27.2,0,0,Highway,111.1,0.35,2.49,137.76,17.536
CAR029,26.08,20,49.7,2115.0,22.1,0,2,Rural,334.7,0.43,2.2,105.13,16.993
CAR068,14.51,20,54.1,1288.0,,1,1,Highway,342.3,0.56,4.0,196.09,13.7845
CAR170,10.43,10,60.6,1647.0,20.2,0,2,Rural,393.6,0.4,2.06,128.56,9.9085
CAR014,25.72,0,52.4,1923.0,32.2,0,1,Rural,300.0,0.26,3.12,143.74,12.735
CAR160,31.1,20,60.3,2182.0,38.4,0,2,Highway,383.4,0.43,1.19,69.73,11.529
CAR190,12.36,20,33.7,,34.5,1,0,City,367.4,0.06,3.97,139.82,11.741999999999999
CAR069,2.73,10,46.8,2186.0,27.5,1,1,City,366.2,0.35,3.5,153.03,2.5934999999999997
CAR062,33.73,20,70.9,2351.0,25.4,1,0,,76.8,0.59,3.55,263.14,32.043499999999995
CAR083,12.3,10,82.7,,25.9,0,2,City,306.1,0.52,2.11,155.46,11.685
CAR070,7.62,20,52.4,2339.0,36.8,0,2,City,74.3,0.41,2.77,143.21,7.239
CAR111,33.87,0,38.9,1919.0,18.9,1,2,Rural,135.0,0.23,0.74,27.1,2.66
CAR084,34.89,20,60.9,1950.0,30.3,1,2,City,219.7,0.54,3.58,191.31,33.1455
CAR004,28.38,10,61.6,1692.0,33.9,0,1,,228.8,0.64,4.36,277.7,26.961
CAR146,32.77,10,67.0,2022.0,17.0,0,1,Highway,114.2,0.17,1.28,73.08,6.686
CAR004,6.28,20,41.7,1298.0,25.7,0,0,Rural,312.2,0.17,2.05,86.68,5.966
CAR011,13.77,10,54.1,2701.0,25.5,0,1,Highway,425.3,0.25,3.37,175.7,13.081499999999998
CAR020,17.38,20,40.9,1565.0,22.1,0,1,City,312.6,0.67,3.18,122.58,16.511
CAR073,26.92,20,9.7,1497.0,32.8,1,1,Rural,256.5,0.18,1.05,9.02,1.341
CAR010,14.74,10,43.9,949.0,24.4,1,0,City,369.4,0.64,3.29,129.91,14.003
CAR130,38.09,10,44.6,2580.0,36.8,1,2,City,230.7,0.8,3.75,161.77,25.738
CAR063,44.75,10,66.0,1954.0,24.0,1,1,City,259.3,0.7,3.69,223.39,32.403
CAR064,25.33,20,55.4,3123.0,30.5,1,0,City,103.6,0.72,3.35,174.02,24.063499999999998
CAR054,13.23,10,54.9,2114.0,37.5,1,0,Rural,249.5,0.65,4.1,225.21,12.5685
CAR037,13.55,10,40.9,2348.0,33.1,0,1,City,222.5,0.67,3.32,125.53,12.8725
CAR126,24.33,20,77.9,1779.0,32.0,1,0,Highway,164.1,0.85,1.24,99.15,14.048
CAR141,2.56,10,41.9,2576.0,34.0,1,2,highway,,0.62,4.19,168.13,2.432
CAR114,3.27,20,41.0,2546.0,25.7,1,2,Highway,419.4,0.46,1.07,45.94,3.1065
CAR074,43.42,20,43.9,,27.8,1,1,Highway,90.6,0.22,2.13,94.09,13.513
CAR057,20.88,20,49.5,1933.0,29.2,0,1,City,150.9,0.8,0.9,42.37,7.448
CAR079,40.17,20,57.9,1414.0,32.6,1,0,,216.6,0.52,3.07,159.11,23.508
CAR091,32.28,10,48.9,2300.0,37.2,0,1,Rural,366.7,0.84,2.78,128.37,16.457
CAR149,16.97,10,14.8,2209.0,45.3,0,2,City,237.2,0.51,3.42,46.97,7.88
CAR166,14.71,10,58.3,2092.0,23.2,0,1,Rural,236.9,0.7,3.77,206.92,13.9745
CAR011,29.83,0,51.1,2171.0,34.7,1,2,,393.4,0.68,3.76,164.71,17.38
CAR116,32.03,20,59.0,2393.0,33.0,0,0,,406.0,0.85,1.66,92.99,15.231
CAR061,15.83,10,45.4,2429.0,35.8,1,1,City,377.6,0.6,1.56,70.23,10.279
CAR147,24.28,10,82.1,2106.0,27.3,0,0,Highway,204.3,0.18,2.11,163.82,14.795
CAR109,29.96,20,63.0,2848.0,36.8,0,2,Highway,206.3,0.87,3.99,248.59,28.462
CAR018,26.76,10,55.2,14289.669549920995,20.4,0,2,,392.4,0.18,1.6,89.88,11.927
CAR169,33.24,10,49.5,2776.0,32.9,1,1,Rural,331.7,0.63,4.16,177.65,25.503
CAR062,13.67,20,41.0,2850.0,35.2,0,2,City,182.2,0.82,1.79,69.48,12.097
CAR052,10.19,10,21.6,2934.0,29.8,0,0,City,143.5,0.85,2.24,49.41,6.608
CAR024,22.86,10,40.0,1821.0,38.3,1,2,City,98.5,0.32,4.35,162.46,21.717
CAR109,6.59,20,14.3,2355.0,30.8,0,2,City,136.8,0.64,3.34,45.04,6.2604999999999995
CAR137,3.1,10,40.8,4218.0,30.2,0,1,City,138.1,0.78,1.01,37.78,2.945
CAR170,19.3,20,45.7,1987.0,,1,2,City,211.9,0.48,0.65,29.97,5.181
CAR017,19.2,0,34.4,2528.0,,1,2,Highway,446.0,0.6,0.38,13.33,1.828
CAR045,33.21,20,68.2,2045.0,24.3,0,0,Highway,195.5,0.59,2.61,158.13,19.635
CAR012,41.1,20,72.6,2846.0,28.3,1,0,City,195.7,0.4,3.67,263.14,39.045
CAR004,19.16,20,52.9,1949.0,24.2,1,2,Highway,118.1,0.21,3.85,186.67,18.201999999999998
CAR042,27.86,0,68.1,2107.0,19.0,0,1,City,92.5,0.59,1.91,136.17,12.076
CAR024,33.09,20,83.1,3011.0,21.1,0,1,City,344.6,0.69,0.47,37.24,6.5
CAR176,22.72,10,11.9,2765.0,36.0,1,0,,94.2,0.29,2.94,33.97,3.538
CAR128,42.09,10,40.7,1962.0,34.9,1,0,City,72.1,0.08,1.39,52.11,5.691
CAR106,17.09,85,42.3,1718.0,28.9,1,2,Highway,227.1,0.29,2.1,76.64,16.2355
CAR003,9.38,20,51.5,2407.0,35.2,1,1,Rural,169.3,0.6,2.06,107.94,8.911
CAR124,25.72,10,13.2,2887.0,25.1,0,0,Highway,137.8,0.58,1.46,20.21,2.097
CAR182,3.2,10,74.7,2904.0,21.3,1,1,City,325.6,0.69,1.02,75.5,3.04
CAR151,6.8,10,23.2,2012.0,37.3,1,0,Rural,291.5,0.3,3.04,66.55,6.46
CAR099,43.27,20,46.4,2724.0,27.7,1,1,City,328.0,0.59,2.01,83.37,14.743
CAR170,32.52,10,94.3,2549.0,29.6,0,2,City,383.3,0.79,1.47,127.82,20.752
CAR043,3.3,10,45.7,2200.0,36.4,1,2,City,270.3,0.09,1.93,76.98,3.135
CAR107,11.67,20,58.0,2469.0,33.4,0,1,City,,0.55,2.23,120.48,11.0865
CAR166,26.51,10,37.3,1800.0,14.6,1,2,City,145.0,0.86,4.06,141.72,21.21
CAR136,6.15,85,66.7,2393.0,34.3,0,1,City,108.4,0.86,3.79,226.86,5.8425
CAR151,25.86,20,207.40700012039113,1454.0,25.5,0,2,City,360.9,0.78,1.26,58.08,9.541
CAR067,7.3,20,12.0,1832.0,27.4,1,2,Rural,202.7,0.7,1.16,13.43,2.354
CAR196,4.62,20,66.9,1793.0,24.3,0,1,City,218.5,0.1,4.32,297.04,4.389
CAR198,6.77,10,75.9,2999.0,,0,0,City,265.3,0.61,3.45,239.89,6.431499999999999
CAR022,6.33,10,232.05402031406987,1667.0,24.6,1,1,Highway,116.7,0.66,1.77,78.03,6.0135
CAR131,27.15,10,,2759.0,37.3,1,2,City,279.7,0.68,2.52,83.89,13.399
CAR052,27.88,10,87.8,2591.0,,1,1,City,76.0,0.49,2.18,167.74,23.468
CAR053,6.62,20,,2456.0,24.6,0,1,Highway,397.1,0.47,1.7,112.15,6.289
CAR135,29.34,10,43.8,1961.0,23.4,1,1,Highway,224.7,0.53,1.44,58.93,7.344
CAR197,14.31,20,45.4,2881.0,33.2,1,1,City,152.3,0.06,3.09,135.29,13.5945
CAR074,29.78,20,36.8,2333.0,36.3,0,1,,167.0,0.56,1.55,49.0,7.4
CAR071,33.26,20,33.8,2525.0,30.8,0,2,Highway,417.0,0.38,2.88,93.93,15.019
CAR034,23.24,10,19.6,2906.0,25.0,1,2,Rural,80.1,0.68,0.29,5.74,0.844
CAR121,27.23,0,20.8,2917.0,36.6,1,2,City,285.8,0.59,2.83,53.59,7.47
CAR013,29.23,20,17.5,1613.0,16.7,1,2,Rural,72.6,0.64,2.73,48.7,7.967
CAR148,21.88,10,60.8,2128.0,23.0,0,0,City,268.2,0.77,0.72,42.43,5.434
CAR141,29.45,85,91.6,2318.0,18.1,1,1,City,186.2,0.56,0.75,60.65,20.69
CAR177,40.06,20,82.5,2793.0,24.3,1,0,City,221.7,0.7,2.45,194.11,30.853
CAR091,39.86,10,13.9,2574.0,31.8,1,2,Highway,365.9,0.07,3.81,51.4,6.214
CAR132,4.08,20,46.7,1541.0,23.5,1,2,Highway,336.9,0.43,4.11,168.29,3.876
CAR030,23.96,0,,2668.0,28.7,0,0,Rural,424.1,0.29,2.31,85.67,7.847
CAR100,26.01,20,17.3,2709.0,14.3,0,2,Highway,257.1,0.62,1.2,17.95,2.856
CAR192,24.84,0,50.4,994.0,21.7,1,0,City,231.9,0.78,3.97,171.42,16.692
CAR057,20.8,20,,2467.0,21.1,0,0,City,201.8,0.2,0.2,12.33,1.781
CAR173,30.01,20,33.2,1650.0,36.4,1,1,City,330.7,0.27,2.92,94.36,16.087
CAR143,6.47,10,34.3,1696.0,26.6,0,2,City,352.9,0.82,3.63,127.0,6.1465
CAR158,21.05,20,47.2,2747.0,12.0,0,2,City,156.9,0.65,1.08,52.49,8.736
CAR168,34.99,20,28.8,1304.0,22.7,0,2,highway,315.5,0.42,1.18,32.62,4.712
CAR006,19.14,85,52.6,2409.0,27.6,1,1,Rural,135.2,0.67,2.03,104.52,18.183
CAR159,5.87,10,55.6,2657.0,18.6,0,0,City,140.7,0.83,1.87,88.8,5.5765
CAR164,32.27,20,41.2,1626.0,28.7,1,1,City,149.7,0.24,3.46,138.51,21.395
CAR182,23.0,0,89.6,2057.0,29.5,1,2,Highway,249.2,0.46,0.56,45.03,4.417
CAR162,21.21,20,22.3,3119.0,21.8,1,1,Rural,228.4,0.85,1.44,32.03,5.655
CAR166,29.47,20,54.4,1746.0,18.4,1,0,Rural,94.0,0.4,3.84,218.53,27.996499999999997
CAR091,17.77,20,39.4,1938.0,15.9,1,2,Rural,303.6,0.78,0.65,26.57,4.541
CAR022,41.77,20,46.8,2763.0,20.8,1,0,City,234.7,0.15,2.36,97.79,14.921
CAR164,6.21,0,54.0,3895.0,30.5,0,2,City,264.7,0.57,1.95,105.89,5.8995
CAR037,7.44,10,76.8,2278.0,32.0,1,1,City,181.1,0.33,4.2,320.86,7.068
CAR044,32.13,20,64.2,2154.0,22.6,0,1,City,270.8,0.42,2.34,154.0,22.167
CAR001,25.2,20,73.5,2324.0,21.4,1,1,City,381.6,0.52,3.24,243.98,23.939999999999998
CAR111,6.92,20,,,27.5,0,0,,343.7,0.47,1.61,98.45,6.574
CAR118,16.15,10,37.6,1708.0,32.5,1,1,Highway,316.2,0.58,0.41,15.83,1.839
CAR004,16.41,20,39.3,2379.0,21.7,0,2,City,163.8,0.14,2.78,100.26,14.304
CAR190,32.13,10,56.2,2363.0,11.3,0,1,,434.4,0.67,2.25,112.89,16.279
CAR069,7.19,10,61.0,1627.0,40.4,1,2,Highway,166.4,0.29,4.16,257.7,6.8305
CAR032,40.93,10,5.0,1199.0,35.4,1,1,Rural,137.3,0.27,4.29,18.73,2.141
CAR124,11.86,10,94.5,1256.0,26.4,1,0,Highway,89.6,0.35,3.69,328.94,11.267
CAR136,40.06,10,25.3,1709.0,31.3,1,2,Highway,298.6,0.29,3.13,74.83,8.927
CAR167,41.49,85,40.8,1844.0,29.3,1,2,Rural,328.3,0.36,0.74,27.4,9.529
CAR053,15.95,85,14.8,2313.0,23.2,1,0,City,153.5,0.45,2.98,45.37,15.152499999999998
CAR141,26.41,10,39.5,,25.7,0,0,City,238.4,0.51,1.12,41.78,5.239
CAR174,39.95,10,49.2,2600.0,18.1,0,1,Highway,358.3,0.47,3.94,183.76,22.551
CAR108,21.4,10,47.3,2758.0,27.6,1,0,Rural,345.1,0.27,4.08,182.89,19.633
CAR003,7.92,85,57.5,2811.0,37.6,1,0,Rural,369.3,0.59,0.96,52.67,7.524
CAR042,37.51,20,55.4,1159.0,48.0,1,1,City,276.7,0.81,2.61,136.31,27.002
CAR001,32.9,10,76.6,1153.0,28.8,0,0,Highway,200.7,0.54,3.66,274.34,22.894
CAR138,29.3,20,52.3,2331.0,29.6,0,1,Rural,145.5,0.35,0.31,14.95,1.973
CAR159,7.7,20,83.4,1628.0,,0,2,City,105.3,0.18,2.02,149.87,7.3149999999999995
CAR047,6.34,0,45.2,3334.0,32.5,1,1,Rural,263.6,0.42,3.57,167.16,6.023
CAR172,20.85,10,41.1,1911.0,22.8,0,1,Highway,348.8,0.54,3.8,153.89,16.414
CAR139,7.74,85,77.0,1780.0,25.7,1,1,Rural,215.6,0.14,3.83,293.33,7.353
CAR105,4.98,20,,3064.0,29.2,0,2,City,139.1,0.7,1.03,89.39,4.731
CAR177,3.54,10,11.7,2231.0,,1,1,Highway,449.4,0.43,3.3,37.96,3.363
CAR083,28.51,20,44.1,1461.0,28.1,0,1,Rural,422.9,0.56,2.93,130.29,20.298
CAR147,14.6,20,28.9,,21.6,0,2,City,428.4,0.29,2.54,69.9,11.814
CAR038,6.49,10,50.0,2836.0,21.5,0,2,City,160.4,0.47,4.04,191.12,6.1655
CAR056,29.29,20,39.5,2893.0,25.8,1,1,City,148.8,0.74,3.91,147.42,24.97
CAR017,20.92,0,46.5,3155.0,20.8,1,2,City,234.3,0.38,1.58,64.19,7.679
CAR126,11.91,20,18.0,1782.0,29.5,0,2,,321.6,0.63,2.5,38.9,6.213
CAR004,32.99,20,45.3,2113.0,22.7,1,2,City,157.5,0.19,2.17,95.22,15.533
CAR025,16.94,0,47.5,,31.0,1,1,City,326.6,0.27,1.12,45.69,4.495
CAR014,26.24,10,68.2,2029.0,39.9,0,1,City,88.5,0.1,4.25,263.99,24.927999999999997
CAR052,44.39,10,73.7,1796.0,36.2,0,0,Highway,88.4,0.7,1.07,67.3,6.312
CAR124,9.67,0,61.7,2278.0,38.4,1,0,City,150.6,0.84,0.81,45.19,5.256
CAR041,36.78,10,85.1,2712.0,20.3,0,0,Rural,159.5,0.68,0.94,73.59,8.452
CAR121,42.55,0,41.3,2509.0,24.8,1,0,City,278.3,0.81,1.3,54.9,5.946
CAR094,10.97,85,,1977.0,13.0,1,2,Highway,304.0,0.76,3.11,159.5,10.4215
CAR061,27.98,20,75.8,2820.0,30.4,0,2,City,75.4,0.6,2.66,201.92,26.581
CAR156,8.06,20,24.5,2506.0,23.6,0,0,Rural,75.3,0.1,2.68,64.15,7.633
CAR122,36.26,20,51.7,2323.0,19.6,1,0,Highway,88.6,0.76,1.34,67.6,9.511
CAR029,24.7,10,43.1,1528.0,31.0,0,0,City,326.0,0.33,3.3,127.7,13.045
CAR129,6.65,20,46.1,1946.0,18.3,1,1,City,300.2,0.27,2.56,101.32,6.3175
CAR125,44.06,10,53.0,3028.0,17.6,1,2,Highway,383.6,0.84,1.77,85.92,11.644
CAR063,43.91,10,67.3,2477.0,28.5,0,1,Highway,360.2,0.23,2.65,177.28,18.015
CAR139,29.64,10,16.3,3339.0,32.9,0,0,Rural,156.0,0.39,2.96,44.39,5.192
CAR030,13.81,10,11.1,1799.0,9.3,0,0,Rural,73.8,0.81,2.08,24.0,2.65
CAR023,11.85,85,74.9,2648.0,30.1,0,2,City,154.2,0.45,1.3,87.36,11.257499999999999
CAR060,12.68,85,47.7,1892.0,33.4,1,2,City,361.1,0.53,0.71,31.29,11.038
CAR113,32.22,10,70.4,2133.0,26.7,0,0,Rural,332.7,0.82,0.55,35.25,4.279
CAR187,17.75,10,35.7,1944.0,23.2,0,1,City,256.7,0.88,1.73,64.19,9.66
CAR103,11.88,20,67.7,2818.0,26.0,1,0,City,97.1,0.56,2.63,159.77,11.286
CAR079,23.96,20,,2739.0,23.6,0,2,Highway,192.1,0.55,0.6,40.4,6.013
CAR021,23.38,20,31.8,2462.0,25.3,1,0,City,274.7,0.4,0.46,14.98,2.43
CAR137,15.46,85,78.7,7541.8808850462665,29.6,0,0,city,75.3,0.86,4.0,283.94,14.687
CAR138,9.23,0,40.4,2712.0,27.7,1,0,City,,0.72,1.62,63.63,6.19
CAR087,7.68,20,36.3,2115.0,30.2,1,2,City,109.1,0.29,3.09,113.9,7.295999999999999
CAR176,8.96,10,39.9,2289.0,24.0,1,2,City,379.0,0.27,3.46,123.42,8.512
CAR187,16.2,10,5.0,2832.0,31.5,1,2,City,162.1,0.88,1.0,4.42,0.708
CAR173,13.77,20,30.4,3103.0,27.8,0,2,City,427.1,0.57,4.36,132.74,13.081499999999998
CAR135,31.66,10,22.9,3070.0,31.5,1,1,City,137.7,0.84,1.09,22.99,3.75
